id,user_id,action,table_name,record_id,old_values,new_values,ip_address,user_agent,created_at,correlation_id,workflow_id,reason,diff,severity,company_id
a46b2d7f-59de-4196-bb31-259fc4d6cf7c,a0000000-0000-0000-0000-000000000001,estimate.approved,estimate_versions,c2b879b4-3c9b-41d0-b547-614e61043a4a,,"{""status"":""approved"",""total_amount"":5000000}",127.0.0.1,lightMyRequest,2026-07-28T19:23:23.848Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
c85d6de0-cc22-426a-891a-43e18c3ee5a6,a0000000-0000-0000-0000-000000000001,estimate.approved,estimate_versions,a14ae7f6-aada-4010-898c-00ca1233a6f5,,"{""status"":""approved"",""total_amount"":5000000}",127.0.0.1,lightMyRequest,2026-07-28T19:23:25.685Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
6c731adb-f8b4-4597-aa79-03dff7b54ec5,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,0b181e8a-23e9-4371-9003-234dadd9af0f,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:26.582Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
534d428b-2e43-43f8-bc2c-b04fef1f03f1,a0000000-0000-0000-0000-000000000001,estimate.rejected,estimate_versions,0b181e8a-23e9-4371-9003-234dadd9af0f,,"{""reason"":null,""status"":""draft""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:26.787Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
a3eaa878-404f-4e11-8e8e-91530d31412e,a0000000-0000-0000-0000-000000000001,notification.target.create,notification_rule_targets,81395d5a-a0a0-4463-aec8-864647c1ba53,,"{""id"":""81395d5a-a0a0-4463-aec8-864647c1ba53"",""eventType"":""__test_event__"",""role_name"":null,""target_type"":""project_pm"",""permission_key"":null}",127.0.0.1,lightMyRequest,2026-07-28T19:23:29.188Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
167c585c-d4de-44c8-89a3-f5070b7f6066,a0000000-0000-0000-0000-000000000001,change_order.approval.level,change_orders,d690becf-6b4b-4efa-a586-63b1480c8cd0,,"{""of"":2,""level"":1}",127.0.0.1,lightMyRequest,2026-07-28T19:23:31.092Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
48e467c9-9616-4d0b-b9d2-2921c7b4e7a5,a0000000-0000-0000-0000-000000000001,change_order_approved,change_orders,d690becf-6b4b-4efa-a586-63b1480c8cd0,"{""contract_value"":1000000000}","{""contract_value"":1100000000}",127.0.0.1,lightMyRequest,2026-07-28T19:23:31.664Z,,,CO CO-TEST-BERJENJANG approved (delta 100000000),"{""contract_value"":{""to"":1100000000,""from"":1000000000}}",critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
960572b3-52ce-4730-b25e-776dd958304d,a0000000-0000-0000-0000-000000000001,approval.step.create,approval_steps,730ad212-0468-4f13-aad7-b48c514b06f9,,"{""id"":""730ad212-0468-4f13-aad7-b48c514b06f9"",""label"":null,""level"":2,""entityType"":""__test_chain__"",""min_amount"":50000000,""required_permission"":""settings:finance:manage""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:34.295Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
aabf8be6-e838-4d54-b2e4-63147a2697a2,a0000000-0000-0000-0000-000000000001,approval.step.delete,approval_steps,f2d21915-2231-4850-a6a5-6c6ae90c85ae,"{""id"":""f2d21915-2231-4850-a6a5-6c6ae90c85ae"",""level"":2,""chain_id"":""97173b16-0003-4dd9-80f0-9463a511307d""}",,127.0.0.1,lightMyRequest,2026-07-28T20:16:47.369Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
0eb6047b-3fc0-4389-b771-66f70b81f985,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,db7a0922-83de-4aeb-8dd8-8e3aceccc7f0,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:03.572Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
a29a60a0-2821-4d16-9696-28145a383963,a0000000-0000-0000-0000-000000000001,estimate.approved,estimate_versions,db7a0922-83de-4aeb-8dd8-8e3aceccc7f0,,"{""status"":""approved"",""total_amount"":5000000}",127.0.0.1,lightMyRequest,2026-07-28T21:13:03.946Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
680c74da-4488-4d1a-8585-02f6bc326761,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,354415a6-bc76-499f-84d8-2cfa193bdcb5,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:05.006Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
e7ba704b-3961-41b4-9171-47a4c4d10bfa,a0000000-0000-0000-0000-000000000001,estimate.approval.level,estimate_versions,354415a6-bc76-499f-84d8-2cfa193bdcb5,,"{""of"":2,""level"":1}",127.0.0.1,lightMyRequest,2026-07-28T21:13:05.257Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
000ba0c7-2909-493f-bdec-73be0d917d60,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,18f94ade-0811-4c7b-b9f5-29a92c2cdfee,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:05.955Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
028e19c9-5949-41f5-aa3b-015d149a2f1f,a0000000-0000-0000-0000-000000000001,estimate.rejected,estimate_versions,18f94ade-0811-4c7b-b9f5-29a92c2cdfee,,"{""reason"":""perlu revisi"",""status"":""draft""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:06.140Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
3181d422-3c77-4ece-8fc6-8ec2650b0d9b,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,2de6d812-4854-4ab3-a015-1dbf5eed4f7b,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:06.503Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
3098e986-c27d-4d13-a5a1-6e03c52b8e54,a0000000-0000-0000-0000-000000000001,invoice.amount,invoices,ab92be4f-c27f-4828-bea4-64c25e0949d3,,"{""total_amount"":30000000,""invoice_number"":""INV/2026/07/001""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:13.964Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
623e7e23-1f46-4414-85c7-5ee0fb5f74fb,a0000000-0000-0000-0000-000000000001,invoice.amount,invoices,a25e6e59-af54-4fcc-817f-ec2fbe9ee57e,,"{""total_amount"":500000,""invoice_number"":""INV/2026/07/004""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:16.382Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
a1990c24-b767-45f8-a983-0e12d6c948a5,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,d622170c-1bf5-479a-8516-e8eb5af9819a,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:54:27.961Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
b6a64fe6-69df-46d3-a111-c48f527f6bb7,a0000000-0000-0000-0000-000000000001,estimate.submitted,estimate_versions,b47c00aa-a49f-454a-b974-cf7833395064,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:54:28.824Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
1ec7bd64-95ef-4bf7-9ec0-18c0ea51e8fb,a0000000-0000-0000-0000-000000000001,change_order.approval.level,change_orders,9fda45bd-5188-45ae-9a1b-e65a60391597,,"{""of"":2,""level"":1}",127.0.0.1,lightMyRequest,2026-07-28T20:16:51.186Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
fe6d6c05-9c5c-4110-beb2-90da6dfa4326,a0000000-0000-0000-0000-000000000001,change_order_approved,change_orders,9fda45bd-5188-45ae-9a1b-e65a60391597,"{""contract_value"":1000000000}","{""contract_value"":1100000000}",127.0.0.1,lightMyRequest,2026-07-28T20:16:51.742Z,,,CO CO-TEST-BERJENJANG approved (delta 100000000),"{""contract_value"":{""to"":1100000000,""from"":1000000000}}",critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
5351bbf6-2cea-4bbf-85c1-2fb2e8459558,a0000000-0000-0000-0000-000000000001,invoice.amount,invoices,387ef25b-f0e3-40ad-b5d1-ae9ea6bedd05,,"{""total_amount"":15000000,""invoice_number"":""INV/2026/07/003""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:15.592Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
99489708-9299-4eaf-8d45-16c675ca4c32,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,e76567dc-e49f-4824-85ba-0823cdd1c0ce,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:22.451Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
ccb1ad40-55d1-4491-8838-48e5610ced61,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,c49c40d0-1317-4613-8ccc-cde8039590d9,,"{""status"":""propagated"",""propagated"":[{""target_type"":""productivity"",""created_record_id"":""f8770d97-8c2a-4c55-a30d-cad8fa3a1bde""}]}",127.0.0.1,lightMyRequest,2026-07-28T21:13:23.244Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
aadda05c-d876-46cd-8574-b80b4abf22d4,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,1c9a7215-3d6e-49b9-8c43-6c40552f1e53,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:23.563Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
ab8f2cad-8990-4ad3-a2cc-a11e3028ae0e,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,1c9a7215-3d6e-49b9-8c43-6c40552f1e53,,"{""status"":""propagated"",""propagated"":[{""target_type"":""productivity"",""created_record_id"":""ceed42f6-ebd3-4997-a060-51d989c1f360""}]}",127.0.0.1,lightMyRequest,2026-07-28T21:13:23.930Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
13f96ec0-71c4-4213-88cf-1e85ddccc023,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,5fee92c2-3553-413d-829a-4470a49b3011,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:24.156Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
2d4a1a84-06cf-4762-8117-c8f3c4649261,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,5fee92c2-3553-413d-829a-4470a49b3011,,"{""status"":""propagated"",""propagated"":[{""target_type"":""price_book"",""created_record_id"":""bd610965-e01b-4729-9803-dd6c85d32459""}]}",127.0.0.1,lightMyRequest,2026-07-28T21:13:24.539Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
a203f460-063c-4b70-9241-92da4d83c587,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,29e6bfd2-1071-40d8-8006-24b10a654644,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:24.793Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
5652ca83-f5b0-4aba-91fc-f30bf10bbbab,a0000000-0000-0000-0000-000000000001,cecep.rebar_added,rebar_takeoff,cda38c16-b6e0-4f1a-b4e3-0bf852fcc8c2,,"{""d"":10,""kg"":110.97000000000001,""item"":""a49004b1-3efb-4a6e-bf76-06cdc6a0a4bc"",""type"":""BjTP""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:26.592Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
8e1be1b4-645f-48c4-a912-7a5feb516081,a0000000-0000-0000-0000-000000000001,cecep.material_pack_created,material_pack,913ffba7-9fce-45ce-a30f-5f6992062a71,,"{""factor"":50,""buy_unit_code"":""sak"",""resource_code"":""TEST-D345-SEMEN""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:27.755Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
255a33f0-572f-41a2-b09b-28ff8cb3ff64,a0000000-0000-0000-0000-000000000001,estimate.item_added_lumpsum,estimate_items,31b1c981-9e41-4104-a42e-ca0ec78a362b,,"{""amount"":15000000,""cost_code_id"":""14cc944f-500a-4cde-8afc-ab5721693c4b""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:30.012Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
53f6da58-64e1-4bc5-b5f6-c912251857d0,a0000000-0000-0000-0000-000000000001,cecep.assembly_created_company,assemblies,5b667c3e-0f9a-4216-8f65-c5aee27f9ced,,"{""code"":""[TEST-CI]CUSTOM-1"",""source"":""company"",""created_in_estimate_id"":""e72ad475-9580-482a-ad76-755de070c59e""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:30.826Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
799ebf73-08b7-48a2-a633-a3dbeb2334c5,a0000000-0000-0000-0000-000000000001,cecep.assembly_created_company,assemblies,814f3518-f855-4609-bcef-6ab15d2ea4cf,,"{""code"":""[TEST-CI]CUSTOM-2"",""source"":""company"",""created_in_estimate_id"":""e72ad475-9580-482a-ad76-755de070c59e""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:31.531Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
99e7a971-9b36-4d6c-b66a-2686bc583f39,a0000000-0000-0000-0000-000000000001,estimate.item_added,estimate_items,81daedfa-a0c6-4c7c-9d88-0fe5fc2caf63,,"{""hsp"":55000,""amount"":550000,""assembly"":""[TEST-CI]CUSTOM-2"",""quantity"":10}",127.0.0.1,lightMyRequest,2026-07-28T21:13:31.880Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
156d3228-b383-4b08-93c2-4be2a61344e9,a0000000-0000-0000-0000-000000000001,estimate.scenario_created,scenarios,4aa1a931-494c-4d99-befd-e4e43ec9421d,,"{""name"":""Penawaran A"",""project_id"":""c23c37b7-8227-4831-92bb-6cbd87f626fc""}",127.0.0.1,lightMyRequest,2026-07-28T21:13:33.302Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
bc993ab8-6821-42ae-91f6-72dcd9d7cb36,a0000000-0000-0000-0000-000000000001,estimate.version_created,estimate_versions,bda8e1ac-12e0-441e-a451-26e97275f1bf,,"{""scenario_id"":""4aa1a931-494c-4d99-befd-e4e43ec9421d"",""edition_code"":""SE-TEST-FLOW"",""version_number"":1}",127.0.0.1,lightMyRequest,2026-07-28T21:13:33.542Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
7a0d4c79-3402-43d6-80ff-590cd7b69cf1,a0000000-0000-0000-0000-000000000001,notification.target.create,notification_rule_targets,6bd8a9c2-c748-4f32-a20a-c4b83cad6037,,"{""id"":""6bd8a9c2-c748-4f32-a20a-c4b83cad6037"",""eventType"":""__test_event__"",""role_name"":null,""target_type"":""project_pm"",""permission_key"":null}",127.0.0.1,lightMyRequest,2026-07-28T21:31:07.346Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
a7f6555c-46de-40b1-b235-a0aea902cf89,a0000000-0000-0000-0000-000000000001,invoice.amount,invoices,c316370a-5245-4215-ba38-dcd07bb25383,,"{""total_amount"":500000,""invoice_number"":""INV/2026/07/004""}",127.0.0.1,lightMyRequest,2026-07-29T03:27:35.348Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
b4c309dc-9855-4165-8987-f13dad8dc862,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,2525ebab-2c66-4dff-a29c-1710b39fbdd2,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:27:41.817Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
d3130870-97ef-4f52-a3d5-e9983cad5441,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,6acb8e0c-21bd-4cc7-8242-8ca40074a0c6,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:27:42.317Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
0bbb6ab9-1885-4266-9c5d-70ddd9b4d228,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,6acb8e0c-21bd-4cc7-8242-8ca40074a0c6,,"{""status"":""propagated"",""propagated"":[{""target_type"":""productivity"",""created_record_id"":""1ac2c00e-9f0a-462b-bfb4-92734e77a44e""}]}",127.0.0.1,lightMyRequest,2026-07-29T03:27:42.783Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
b4105ed1-b606-4d60-8b8d-611554bdb138,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,8ecf5ae6-d36e-484f-a05a-f87a7cbeefac,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:27:43.117Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
3e9ffbc6-db87-4662-92fc-9cc2c6d74bb0,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,8ecf5ae6-d36e-484f-a05a-f87a7cbeefac,,"{""status"":""propagated"",""propagated"":[{""target_type"":""productivity"",""created_record_id"":""487197a2-15f2-4191-a27b-c295dcd92299""}]}",127.0.0.1,lightMyRequest,2026-07-29T03:27:43.562Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
644748c9-5737-49ae-a2e9-76c721d3be33,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,7dbbd1e8-9170-4f1d-b241-a8d691ddf7aa,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-29T03:27:43.808Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
6813371f-a632-4385-b430-c3247fc05dcd,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,7dbbd1e8-9170-4f1d-b241-a8d691ddf7aa,,"{""status"":""propagated"",""propagated"":[{""target_type"":""price_book"",""created_record_id"":""36a7e416-9f10-4f36-a894-cb2cc4874eb9""}]}",127.0.0.1,lightMyRequest,2026-07-29T03:27:44.269Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
b0c50bb0-1e5e-4147-a5a0-c261013620c7,a0000000-0000-0000-0000-000000000001,estimate.approved,estimate_versions,b47c00aa-a49f-454a-b974-cf7833395064,,"{""status"":""approved"",""total_amount"":5000000}",127.0.0.1,lightMyRequest,2026-07-29T03:54:29.336Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
cffbd887-cace-448a-af91-d4447b780dd0,a0000000-0000-0000-0000-000000000001,cecep.rebar_added,rebar_takeoff,cdedd06f-9b1c-4384-ad46-9cfa3d9dd198,,"{""d"":10,""kg"":110.97000000000001,""item"":""6580aa94-cc6b-4177-ad2e-98140f4aaf7a"",""type"":""BjTP""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:02.069Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
471f2462-5abe-4699-a9bf-b940e64ec686,a0000000-0000-0000-0000-000000000001,cecep.material_pack_created,material_pack,c7c1e629-278a-47e1-a24a-861c01d02cea,,"{""factor"":50,""buy_unit_code"":""sak"",""resource_code"":""TEST-D345-SEMEN""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:03.360Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
7bf1671b-8038-4cab-961e-017b220c18ba,a0000000-0000-0000-0000-000000000001,estimate.item_added_lumpsum,estimate_items,6d997134-e628-48d0-bc11-4d0459c966ea,,"{""amount"":15000000,""cost_code_id"":""ce567057-1f2e-4e51-b679-2c7b6eb6f90e""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:05.512Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
32bcbdfa-5221-4bce-9ecb-0def0cb34890,a0000000-0000-0000-0000-000000000001,lessons.propagated,lessons_learned_records,06f030cf-b463-4523-97c0-96f0438598d5,,"{""status"":""propagated"",""propagated"":[{""target_type"":""productivity"",""created_record_id"":""fd881d80-771d-4539-9167-d58f097e44a5""}]}",127.0.0.1,lightMyRequest,2026-07-28T19:23:09.205Z,,,,,critical,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
0e315a6b-06f5-40f6-b407-cb12d6b8e05e,a0000000-0000-0000-0000-000000000001,lessons.submitted,lessons_learned_records,397f3bd1-da85-4cbe-be03-1019d5fabd76,,"{""status"":""under_review""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:09.538Z,,,,,warning,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
e88711de-98f3-406e-ba2d-88c255b7dc95,a0000000-0000-0000-0000-000000000001,estimate.scenario_created,scenarios,4f3d56bb-71c4-4c28-9a3d-ce4acad4d737,,"{""name"":""Penawaran A"",""project_id"":""fa15ec65-a3da-46e6-9a69-4d6cba4e9efb""}",127.0.0.1,lightMyRequest,2026-07-28T19:23:12.304Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
1b1d1352-96b2-4c3e-97fb-6eddbb9c6079,a0000000-0000-0000-0000-000000000001,estimate.version_created,estimate_versions,7aa79d4f-642f-4fc8-8f1a-1176ee5b524e,,"{""scenario_id"":""4f3d56bb-71c4-4c28-9a3d-ce4acad4d737"",""edition_code"":""SE-TEST-FLOW"",""version_number"":1}",127.0.0.1,lightMyRequest,2026-07-28T19:23:12.575Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
9963fdb3-46fc-44c4-9869-87ac3ee214a0,a0000000-0000-0000-0000-000000000001,estimate.version_created,estimate_versions,127e5dea-089c-4e4f-9d28-16d4d038802b,,"{""scenario_id"":""4f3d56bb-71c4-4c28-9a3d-ce4acad4d737"",""edition_code"":null,""version_number"":2}",127.0.0.1,lightMyRequest,2026-07-28T19:23:12.802Z,,,,,info,48befb54-113d-4e1b-b4dd-91cf79d6d8a0
